age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,name,id,age_group,is_new_customer,has_success_before,contact_month,campaign_efficiency
56,9,1,3,0,0,0,0,0,1,119,2,999,0,1,-1.8,93.749,-34.6,0.642,5008.7,no,Michael Garcia,CY17PA77,46-60,1,0,cellular_apr,0.0
59,1,1,0,0,0,0,0,0,1,1397,3,999,1,0,-1.8,93.749,-34.6,0.642,5008.7,yes,Alex Hernandez,OBNT7OGV,46-60,1,0,cellular_apr,0.25
33,0,2,6,0,2,0,0,0,1,143,2,999,1,0,-1.8,93.749,-34.6,0.642,5008.7,no,Alex Martinez,6OMVLSV8,26-35,1,0,cellular_apr,0.3333333333333333
35,0,1,6,0,2,0,0,0,1,176,1,999,0,1,-1.8,93.749,-34.6,0.642,5008.7,yes,Jane Brown,KOOSH1YT,26-35,1,0,cellular_apr,0.0
63,9,1,3,0,0,0,0,0,1,176,3,999,0,1,-1.8,93.749,-34.6,0.642,5008.7,yes,Sarah Johnson,5P2RHU97,60+,1,0,cellular_apr,0.0
33,4,2,6,0,0,0,0,0,3,113,3,999,1,0,-1.8,93.749,-34.6,0.644,5008.7,no,Michael Garcia,PFXHNEVQ,26-35,1,0,cellular_apr,0.25
26,0,2,6,0,2,2,0,0,3,295,4,6,2,2,-1.8,93.749,-34.6,0.644,5008.7,yes,Emily Davis,83IW1QHU,26-35,0,1,cellular_apr,0.4
80,3,1,0,0,2,2,0,0,3,232,1,12,1,2,-1.8,93.749,-34.6,0.644,5008.7,yes,Alex Jones,K51N7VCV,60+,0,1,cellular_apr,0.5
49,0,1,6,0,2,2,0,0,3,218,2,999,3,0,-1.8,93.749,-34.6,0.644,5008.7,yes,David Smith,YRJBSPNL,46-60,1,0,cellular_apr,1.0
20,8,2,0,0,2,2,0,0,3,240,1,999,1,0,-1.8,93.749,-34.6,0.644,5008.7,yes,Jane Smith,2N91OPJ3,18-25,1,0,cellular_apr,0.5
20,8,2,0,0,2,2,0,0,3,278,4,6,1,2,-1.8,93.749,-34.6,0.644,5008.7,yes,Chris Brown,7DBXBKPJ,18-25,0,1,cellular_apr,0.2
53,2,1,0,0,2,2,0,0,3,398,2,999,0,1,-1.8,93.749,-34.6,0.644,5008.7,yes,Sarah Jones,ELLV7HA1,46-60,1,0,cellular_apr,0.0
36,0,2,2,0,2,2,1,0,4,173,1,999,0,1,-1.8,93.749,-34.6,0.644,5008.7,yes,Sarah Miller,65AM5SEJ,36-45,1,0,telephone_apr,0.0
48,0,1,6,0,2,0,0,0,2,220,2,999,1,0,-1.8,93.749,-34.6,0.644,5008.7,no,Chris Miller,LRRP68QM,46-60,1,0,cellular_apr,0.3333333333333333
48,0,1,6,0,0,0,1,0,2,185,1,6,2,2,-1.8,93.749,-34.6,0.644,5008.7,yes,Jane Martinez,ID6ORYX9,46-60,0,1,telephone_apr,1.0
74,5,1,6,0,0,0,0,0,2,200,1,999,0,1,-1.8,93.749,-34.6,0.644,5008.7,yes,Emily Williams,T42ISVTC,60+,1,0,cellular_apr,0.0
48,0,1,6,0,2,2,0,0,2,200,1,6,2,2,-1.8,93.749,-34.6,0.644,5008.7,yes,Chris Brown,SND2RNKA,46-60,0,1,cellular_apr,1.0
48,0,1,6,0,2,0,0,0,2,141,1,999,0,1,-1.8,93.749,-34.6,0.644,5008.7,yes,Michael Smith,CBRHM3X5,46-60,1,0,cellular_apr,0.0
35,0,1,6,0,2,0,0,0,2,330,1,10,1,2,-1.8,93.749,-34.6,0.644,5008.7,yes,Emily Miller,6K7ESWV6,26-35,0,1,cellular_apr,0.5
37,0,1,6,0,2,2,0,0,2,214,1,999,0,1,-1.8,93.749,-34.6,0.644,5008.7,yes,Alex Miller,9YG07AWZ,36-45,1,0,cellular_apr,0.0
46,7,2,0,0,0,0,0,0,2,191,3,6,1,2,-1.8,93.749,-34.6,0.644,5008.7,no,Alex Davis,SSKV2ARK,46-60,0,1,cellular_apr,0.25
58,0,1,5,0,2,0,0,0,2,98,4,999,2,0,-1.8,93.749,-34.6,0.644,5008.7,no,Jane Martinez,LEUNT06K,46-60,1,0,cellular_apr,0.4
22,7,2,3,0,0,0,0,0,2,699,2,999,1,0,-1.8,93.749,-34.6,0.644,5008.7,no,Michael Davis,S0J4ESXY,18-25,1,0,cellular_apr,0.3333333333333333
35,7,1,5,0,2,0,0,0,2,218,2,6,1,2,-1.8,93.749,-34.6,0.644,5008.7,yes,Alex Smith,GGZ8RU91,26-35,0,1,cellular_apr,0.3333333333333333
68,5,1,0,0,2,0,0,0,0,177,1,999,0,1,-1.8,93.749,-34.6,0.644,5008.7,no,Laura Davis,VOSMN1T8,60+,1,0,cellular_apr,0.0
41,0,1,6,0,2,0,0,0,0,961,6,999,0,1,-1.8,93.749,-34.6,0.644,5008.7,yes,Sarah Smith,7QNL1WLB,36-45,1,0,cellular_apr,0.0
68,5,1,6,0,2,0,0,0,0,330,3,999,0,1,-1.8,93.749,-34.6,0.644,5008.7,yes,Emily Miller,ICBUX3RJ,60+,1,0,cellular_apr,0.0
55,9,1,5,0,2,0,0,0,0,148,2,999,1,0,-1.8,93.749,-34.6,0.644,5008.7,no,Sarah Garcia,JWN9FFUP,46-60,1,0,cellular_apr,0.3333333333333333
50,9,2,6,0,2,0,1,0,0,634,1,999,0,1,-1.8,93.749,-34.6,0.644,5008.7,yes,David Martinez,800UXWNN,46-60,1,0,telephone_apr,0.0
82,5,0,0,0,2,2,0,0,1,125,2,999,0,1,-1.8,93.749,-34.6,0.643,5008.7,yes,John Williams,8QYGXIPQ,60+,1,0,cellular_apr,0.0
25,6,2,7,0,0,0,0,0,1,131,2,999,1,0,-1.8,93.749,-34.6,0.643,5008.7,no,Katie Johnson,NPI0NKJF,18-25,1,0,cellular_apr,0.3333333333333333
29,0,2,6,0,2,0,0,0,1,237,4,999,0,1,-1.8,93.749,-34.6,0.643,5008.7,no,Alex Jones,LPQ3KWLJ,26-35,1,0,cellular_apr,0.0
25,6,2,7,0,0,0,0,0,1,232,3,999,1,0,-1.8,93.749,-34.6,0.643,5008.7,no,Katie Smith,3J5YUAI0,18-25,1,0,cellular_apr,0.25
54,0,1,3,0,0,0,0,0,1,220,1,12,1,2,-1.8,93.749,-34.6,0.643,5008.7,no,Chris Davis,EPOX1NIF,46-60,0,1,cellular_apr,0.5
82,5,0,0,0,0,0,0,0,1,529,1,6,2,2,-1.8,93.749,-34.6,0.643,5008.7,yes,Sarah Martinez,Z0ZPKU1H,60+,0,1,cellular_apr,1.0
74,5,0,0,0,2,0,0,0,1,142,2,999,0,1,-1.8,93.749,-34.6,0.643,5008.7,yes,Alex Davis,USL9B1DX,60+,1,0,cellular_apr,0.0
74,5,0,0,0,0,2,0,0,1,184,2,14,2,0,-1.8,93.749,-34.6,0.643,5008.7,no,John Garcia,KWPJ6T27,60+,0,0,cellular_apr,0.6666666666666666
74,5,1,0,0,0,0,1,0,1,1143,5,999,0,1,-1.8,93.749,-34.6,0.643,5008.7,yes,Jane Jones,YSKNV32D,60+,1,0,telephone_apr,0.0
85,3,1,0,1,0,0,0,0,3,175,6,6,1,2,-1.8,93.749,-34.6,0.642,5008.7,yes,David Johnson,REGYKXEB,60+,0,1,cellular_apr,0.14285714285714285
85,3,1,0,1,2,0,0,0,3,167,1,6,2,2,-1.8,93.749,-34.6,0.642,5008.7,yes,Laura Hernandez,OPS2REBP,60+,0,1,cellular_apr,1.0
85,3,1,0,1,0,0,0,0,3,166,1,999,0,1,-1.8,93.749,-34.6,0.642,5008.7,no,John Smith,E4SF8PD9,60+,1,0,cellular_apr,0.0
75,5,0,3,0,0,0,1,0,3,162,1,6,2,2,-1.8,93.749,-34.6,0.642,5008.7,yes,Laura Hernandez,7RADPNX0,60+,0,1,telephone_apr,1.0
85,3,1,0,1,2,0,0,0,3,462,1,999,1,0,-1.8,93.749,-34.6,0.642,5008.7,yes,Katie Brown,L0GRXNW1,60+,1,0,cellular_apr,0.5
70,5,1,0,0,2,0,1,0,3,268,2,999,1,0,-1.8,93.749,-34.6,0.642,5008.7,no,Katie Jones,9HAB2QT4,60+,1,0,telephone_apr,0.3333333333333333
45,4,1,7,0,2,0,0,0,3,379,3,7,1,2,-1.8,93.749,-34.6,0.642,5008.7,yes,Laura Hernandez,VXXWNHCQ,36-45,0,1,cellular_apr,0.25
61,5,1,3,0,2,0,0,0,3,930,4,999,0,1,-1.8,93.749,-34.6,0.642,5008.7,no,Laura Miller,D2HG2B3N,60+,1,0,cellular_apr,0.0
49,0,0,3,0,0,0,0,0,4,381,2,999,0,1,-1.8,93.749,-34.6,0.642,5008.7,no,Jane Martinez,JS80AYMF,46-60,1,0,cellular_apr,0.0
66,5,0,0,0,2,0,0,0,4,476,1,999,0,1,-1.8,93.749,-34.6,0.642,5008.7,yes,Laura Martinez,9I88IPBM,60+,1,0,cellular_apr,0.0
57,3,1,0,0,2,0,1,0,4,595,3,999,1,0,-1.8,93.749,-34.6,0.642,5008.7,yes,John Johnson,VG13JN8Y,46-60,1,0,telephone_apr,0.25
80,5,0,0,0,2,0,0,0,4,354,1,999,0,1,-1.8,93.749,-34.6,0.642,5008.7,no,John Martinez,8YRBBNVC,60+,1,0,cellular_apr,0.0
80,5,0,0,0,2,0,1,0,4,403,1,999,0,1,-1.8,93.749,-34.6,0.642,5008.7,yes,Jane Brown,R8T84Q77,60+,1,0,telephone_apr,0.0
80,5,0,0,0,2,0,1,0,4,623,2,999,0,1,-1.8,93.749,-34.6,0.642,5008.7,yes,Emily Jones,PRSS2D75,60+,1,0,telephone_apr,0.0
80,5,0,0,0,2,2,0,0,4,654,2,999,0,1,-1.8,93.749,-34.6,0.642,5008.7,yes,Chris Garcia,DKO6SSJS,60+,1,0,cellular_apr,0.0
57,3,1,0,0,0,0,0,0,4,224,2,6,1,2,-1.8,93.749,-34.6,0.642,5008.7,yes,David Hernandez,2EF8RJ7M,46-60,0,1,cellular_apr,0.3333333333333333
58,10,1,2,0,2,0,0,0,2,229,1,6,1,2,-1.8,93.749,-34.6,0.644,5008.7,yes,Chris Martinez,INN0A4IB,46-60,0,1,cellular_apr,0.5
53,3,1,6,0,2,0,0,0,2,494,1,6,1,2,-1.8,93.749,-34.6,0.644,5008.7,yes,Chris Brown,ZIA5DU2F,46-60,0,1,cellular_apr,0.5
80,5,0,0,0,2,0,0,0,2,234,1,999,0,1,-1.8,93.749,-34.6,0.644,5008.7,no,Laura Martinez,TEYHSUIT,60+,1,0,cellular_apr,0.0
57,5,1,3,0,2,0,0,0,2,407,2,999,0,1,-1.8,93.749,-34.6,0.644,5008.7,yes,David Martinez,VRGA9O5J,46-60,1,0,cellular_apr,0.0
77,5,1,3,0,2,0,0,0,2,165,7,999,0,1,-1.8,93.749,-34.6,0.644,5008.7,yes,Alex Miller,Q3CI7Y0Z,60+,1,0,cellular_apr,0.0
59,5,0,3,0,2,0,0,0,2,247,2,999,1,0,-1.8,93.749,-34.6,0.644,5008.7,no,Jane Jones,1ACA3FQX,46-60,1,0,cellular_apr,0.3333333333333333
44,0,1,3,0,2,0,0,0,2,292,4,999,0,1,-1.8,93.749,-34.6,0.644,5008.7,no,John Hernandez,N9T743RY,36-45,1,0,cellular_apr,0.0
80,5,0,0,0,2,2,0,0,2,554,1,10,2,2,-1.8,93.749,-34.6,0.644,5008.7,yes,Katie Davis,ZE61RBDK,60+,0,1,cellular_apr,1.0
32,0,2,6,0,2,2,0,0,0,109,5,6,1,2,-1.8,93.749,-34.6,0.645,5008.7,no,Katie Garcia,FCACV944,26-35,0,1,cellular_apr,0.16666666666666666
43,0,0,6,0,0,0,1,0,0,263,4,999,0,1,-1.8,93.749,-34.6,0.645,5008.7,yes,John Martinez,URWIDSD3,36-45,1,0,telephone_apr,0.0
41,0,1,6,0,2,0,0,0,0,342,1,999,0,1,-1.8,93.749,-34.6,0.645,5008.7,yes,Emily Jones,WHJB17V5,36-45,1,0,cellular_apr,0.0
63,3,1,2,0,2,0,0,0,0,164,1,999,0,1,-1.8,93.749,-34.6,0.645,5008.7,no,Michael Miller,LMZQDOWI,60+,1,0,cellular_apr,0.0
47,0,1,3,0,2,0,0,0,0,296,1,999,1,0,-1.8,93.749,-34.6,0.645,5008.7,yes,Sarah Brown,0JUL44EV,46-60,1,0,cellular_apr,0.5
73,5,2,5,0,0,0,0,0,0,291,1,6,3,2,-1.8,93.749,-34.6,0.645,5008.7,yes,John Davis,HIU0EQJP,60+,0,1,cellular_apr,1.5
26,8,2,3,0,2,2,0,0,0,888,1,6,2,2,-1.8,93.749,-34.6,0.645,5008.7,yes,Emily Hernandez,AELLGC7I,26-35,0,1,cellular_apr,1.0
25,0,2,6,0,0,2,0,0,0,207,1,999,0,1,-1.8,93.749,-34.6,0.645,5008.7,no,Michael Jones,WU32ZNBQ,18-25,1,0,cellular_apr,0.0
62,9,1,7,0,2,0,0,0,0,215,2,999,1,0,-1.8,93.749,-34.6,0.645,5008.7,no,John Davis,01M4TSET,60+,1,0,cellular_apr,0.3333333333333333
71,5,1,0,0,0,0,1,0,1,92,8,999,0,1,-1.8,93.749,-34.6,0.645,5008.7,no,Michael Martinez,666HMGDE,60+,1,0,telephone_apr,0.0
29,0,2,6,0,2,0,0,0,1,378,3,12,1,2,-1.8,93.749,-34.6,0.645,5008.7,no,Chris Smith,CVAG4EOH,26-35,0,1,cellular_apr,0.25
46,0,1,3,0,0,0,0,0,1,194,3,999,0,1,-1.8,93.749,-34.6,0.645,5008.7,yes,Laura Hernandez,8O085G63,46-60,1,0,cellular_apr,0.0
38,4,0,6,0,2,0,0,0,1,182,2,6,1,2,-1.8,93.749,-34.6,0.645,5008.7,yes,Sarah Jones,44RYZXVA,36-45,0,1,cellular_apr,0.3333333333333333
29,9,1,6,0,2,0,0,0,1,116,2,999,0,1,-1.8,93.749,-34.6,0.645,5008.7,no,Laura Davis,ZSWT825G,26-35,1,0,cellular_apr,0.0
32,9,1,5,0,0,0,0,0,1,688,2,999,0,1,-1.8,93.749,-34.6,0.645,5008.7,yes,Jane Garcia,1WKNRZQH,26-35,1,0,cellular_apr,0.0
46,0,1,3,0,2,2,0,0,1,128,2,6,2,2,-1.8,93.749,-34.6,0.645,5008.7,no,Laura Smith,VUEC9U3J,46-60,0,1,cellular_apr,0.6666666666666666
29,9,1,6,0,2,0,0,0,1,192,1,999,1,0,-1.8,93.749,-34.6,0.645,5008.7,yes,John Hernandez,7AOIZGFV,26-35,1,0,cellular_apr,0.5
30,8,2,3,0,2,2,0,0,1,102,3,10,1,2,-1.8,93.749,-34.6,0.645,5008.7,no,Laura Martinez,E2PAMFP9,26-35,0,1,cellular_apr,0.25
20,8,2,3,0,0,0,0,0,1,1472,1,999,3,0,-1.8,93.749,-34.6,0.645,5008.7,yes,John Garcia,I8WRXRZO,18-25,1,0,cellular_apr,1.5
46,0,1,3,0,2,0,0,0,1,166,5,999,4,0,-1.8,93.749,-34.6,0.645,5008.7,no,Sarah Hernandez,2WR51U2A,46-60,1,0,cellular_apr,0.6666666666666666
24,1,2,3,0,0,0,0,0,1,234,10,999,0,1,-1.8,93.749,-34.6,0.645,5008.7,no,David Williams,GHCZSSQ6,18-25,1,0,cellular_apr,0.0
71,5,1,0,0,0,0,0,0,1,328,2,4,1,2,-1.8,93.749,-34.6,0.645,5008.7,yes,Chris Jones,EOEV6UV3,60+,0,1,cellular_apr,0.3333333333333333
24,1,2,3,0,0,0,0,0,1,125,2,999,1,0,-1.8,93.749,-34.6,0.645,5008.7,no,Laura Williams,B0EJCYI6,18-25,1,0,cellular_apr,0.3333333333333333
71,5,1,0,0,0,0,0,0,1,117,3,999,0,1,-1.8,93.749,-34.6,0.645,5008.7,no,Jane Smith,RYXXD9ZH,60+,1,0,cellular_apr,0.0
29,9,1,6,0,0,0,0,0,1,135,3,999,1,0,-1.8,93.749,-34.6,0.645,5008.7,no,Katie Davis,G70VDI9Y,26-35,1,0,cellular_apr,0.25
24,1,2,3,0,2,0,0,0,1,135,1,999,1,0,-1.8,93.749,-34.6,0.645,5008.7,no,Jane Jones,5WVVLU6S,18-25,1,0,cellular_apr,0.5
27,8,2,6,0,2,2,0,0,3,147,2,999,1,0,-1.8,93.749,-34.6,0.646,5008.7,no,Jane Garcia,BX6WQCWL,26-35,1,0,cellular_apr,0.3333333333333333
39,4,1,6,0,0,0,1,0,3,325,1,999,2,0,-1.8,93.749,-34.6,0.646,5008.7,yes,Alex Garcia,OL3ZJ01Y,36-45,1,0,telephone_apr,1.0
24,8,2,2,0,2,0,0,0,3,345,1,999,0,1,-1.8,93.749,-34.6,0.646,5008.7,no,David Martinez,G3NM6K2M,18-25,1,0,cellular_apr,0.0
24,8,2,2,0,2,0,0,0,3,252,1,999,1,0,-1.8,93.749,-34.6,0.646,5008.7,no,David Davis,CVC4QNJA,18-25,1,0,cellular_apr,0.5
27,0,2,6,0,2,0,0,0,3,605,1,999,0,1,-1.8,93.749,-34.6,0.646,5008.7,no,Jane Brown,YPO5KVJS,26-35,1,0,cellular_apr,0.0
37,0,1,3,0,0,0,1,0,3,426,2,999,0,1,-1.8,93.749,-34.6,0.646,5008.7,yes,Sarah Smith,I4JGT0FT,36-45,1,0,telephone_apr,0.0
30,0,2,6,0,2,0,0,0,3,321,1,999,0,1,-1.8,93.749,-34.6,0.646,5008.7,yes,Laura Johnson,B0YVJI93,26-35,1,0,cellular_apr,0.0
20,8,2,7,0,2,0,0,0,3,81,3,999,0,1,-1.8,93.749,-34.6,0.646,5008.7,no,Chris Jones,3I90T92B,18-25,1,0,cellular_apr,0.0
44,4,1,7,0,0,0,1,0,3,473,2,999,1,0,-1.8,93.749,-34.6,0.646,5008.7,yes,Katie Johnson,8B0SG959,36-45,1,0,telephone_apr,0.3333333333333333
29,7,2,3,0,0,0,1,0,3,370,1,999,0,1,-1.8,93.749,-34.6,0.646,5008.7,yes,Laura Martinez,RQIZ6FBT,26-35,1,0,telephone_apr,0.0
48,9,2,5,0,2,0,0,0,3,159,3,999,0,1,-1.8,93.749,-34.6,0.646,5008.7,yes,Chris Jones,2T27VHBD,46-60,1,0,cellular_apr,0.0
20,8,2,7,0,2,0,0,0,3,99,1,999,0,1,-1.8,93.749,-34.6,0.646,5008.7,no,Sarah Williams,ZF64W59R,18-25,1,0,cellular_apr,0.0
52,0,1,7,0,2,0,0,0,4,184,2,10,1,2,-1.8,93.749,-34.6,0.654,5008.7,yes,Jane Miller,VNUGFUIM,46-60,0,1,cellular_apr,0.3333333333333333
52,0,1,7,0,2,0,1,0,4,403,1,6,1,2,-1.8,93.749,-34.6,0.654,5008.7,yes,David Smith,9H5MLZQA,46-60,0,1,telephone_apr,0.5
28,0,2,7,0,2,0,0,0,4,545,2,6,4,2,-1.8,93.749,-34.6,0.654,5008.7,yes,David Williams,W02WP0H1,26-35,0,1,cellular_apr,1.3333333333333333
33,0,1,6,0,2,0,0,0,4,623,1,6,1,2,-1.8,93.749,-34.6,0.654,5008.7,yes,Jane Davis,TAWC5GIO,26-35,0,1,cellular_apr,0.5
52,0,1,7,0,0,0,0,0,4,387,2,999,0,1,-1.8,93.749,-34.6,0.654,5008.7,yes,Jane Davis,RFMP8UD9,46-60,1,0,cellular_apr,0.0
50,0,1,2,0,2,0,0,0,2,717,3,999,0,1,-1.8,93.749,-34.6,0.659,5008.7,yes,Katie Jones,ARPANQTH,46-60,1,0,cellular_apr,0.0
33,0,1,6,0,0,0,0,0,2,157,6,999,0,1,-1.8,93.749,-34.6,0.659,5008.7,no,Sarah Smith,55ZQ0YK8,26-35,1,0,cellular_apr,0.0
29,7,2,7,0,2,0,0,0,2,226,2,999,0,1,-1.8,93.749,-34.6,0.659,5008.7,yes,Sarah Martinez,WCUDYTT2,26-35,1,0,cellular_apr,0.0
38,0,2,3,0,2,0,0,0,2,882,1,6,1,2,-1.8,93.749,-34.6,0.659,5008.7,yes,Katie Jones,XDPEFZC6,36-45,0,1,cellular_apr,0.5
61,5,1,2,0,0,0,0,0,2,165,2,999,0,1,-1.8,93.749,-34.6,0.659,5008.7,no,Sarah Hernandez,ANL50337,60+,1,0,cellular_apr,0.0
31,6,2,6,0,0,0,0,0,2,210,1,999,0,1,-1.8,93.749,-34.6,0.659,5008.7,yes,Chris Garcia,595DNLOH,26-35,1,0,cellular_apr,0.0
36,0,1,7,0,0,0,0,0,2,91,1,999,0,1,-1.8,93.749,-34.6,0.659,5008.7,no,Sarah Johnson,8GIJJEP1,36-45,1,0,cellular_apr,0.0
37,9,1,5,0,0,0,0,0,2,277,1,18,1,2,-1.8,93.749,-34.6,0.659,5008.7,yes,Laura Jones,COJLPU2V,36-45,0,1,cellular_apr,0.5
26,0,2,6,0,2,0,0,0,2,115,2,999,1,0,-1.8,93.749,-34.6,0.659,5008.7,no,Sarah Miller,M8211Z2M,26-35,1,0,cellular_apr,0.3333333333333333
35,0,2,6,0,2,0,0,0,2,388,2,999,0,1,-1.8,93.749,-34.6,0.659,5008.7,yes,Michael Davis,AGXU9TJG,26-35,1,0,cellular_apr,0.0
29,7,2,7,0,2,0,0,0,2,1241,5,999,0,1,-1.8,93.749,-34.6,0.659,5008.7,yes,Katie Jones,PFQ9Q3GK,26-35,1,0,cellular_apr,0.0
36,10,1,5,0,2,0,0,0,2,835,7,999,0,1,-1.8,93.749,-34.6,0.659,5008.7,no,Alex Johnson,TOF598R7,36-45,1,0,cellular_apr,0.0
52,0,1,6,0,0,2,1,0,2,395,3,999,0,1,-1.8,93.749,-34.6,0.659,5008.7,yes,Laura Johnson,EIG9YE1N,46-60,1,0,telephone_apr,0.0
33,0,2,6,0,2,0,0,0,2,305,3,999,0,1,-1.8,93.749,-34.6,0.659,5008.7,yes,John Hernandez,6IOV2RVK,26-35,1,0,cellular_apr,0.0
38,0,2,3,0,2,2,0,0,2,449,1,13,1,2,-1.8,93.749,-34.6,0.659,5008.7,yes,Sarah Brown,RIXY8LWR,36-45,0,1,cellular_apr,0.5
34,9,1,5,0,2,0,0,0,0,211,2,6,2,2,-1.8,93.749,-34.6,0.663,5008.7,no,David Williams,B1HKYC2I,26-35,0,1,cellular_apr,0.6666666666666666
36,1,1,7,0,0,0,0,0,0,315,1,6,1,2,-1.8,93.749,-34.6,0.663,5008.7,yes,Chris Williams,PBFE3BT1,36-45,0,1,cellular_apr,0.5
30,4,1,6,0,2,0,0,0,0,242,4,999,1,0,-1.8,93.749,-34.6,0.663,5008.7,no,David Davis,O2WK5K05,26-35,1,0,cellular_apr,0.2
20,8,2,7,0,0,0,0,0,0,342,2,999,0,1,-1.8,93.749,-34.6,0.663,5008.7,no,Katie Williams,86ZBFMUB,18-25,1,0,cellular_apr,0.0
35,0,1,6,0,0,2,0,0,0,262,3,999,1,0,-1.8,93.749,-34.6,0.663,5008.7,yes,Alex Williams,O8KKNU74,26-35,1,0,cellular_apr,0.25
36,1,1,7,0,2,0,0,0,0,572,2,999,0,1,-1.8,93.749,-34.6,0.663,5008.7,no,Jane Johnson,G8A538FT,36-45,1,0,cellular_apr,0.0
28,9,2,6,0,0,2,0,0,0,97,1,999,1,0,-1.8,93.749,-34.6,0.663,5008.7,no,Michael Brown,UYDSHZQB,26-35,1,0,cellular_apr,0.5
28,9,2,6,0,2,0,0,0,0,148,1,999,0,1,-1.8,93.749,-34.6,0.663,5008.7,no,David Miller,L8ZUREQN,26-35,1,0,cellular_apr,0.0
31,8,2,6,0,2,2,0,0,0,183,1,6,2,2,-1.8,93.749,-34.6,0.663,5008.7,yes,John Williams,GFYCBP8A,26-35,0,1,cellular_apr,1.0
21,8,2,3,0,2,0,0,0,0,551,1,999,0,1,-1.8,93.749,-34.6,0.663,5008.7,yes,Jane Hernandez,MX6VQBHP,18-25,1,0,cellular_apr,0.0
20,8,2,7,0,2,2,0,0,0,180,2,999,0,1,-1.8,93.749,-34.6,0.663,5008.7,no,Sarah Martinez,QN8CGIE2,18-25,1,0,cellular_apr,0.0
37,0,1,6,0,0,0,0,6,3,106,1,999,2,0,-1.8,93.876,-40.0,0.668,5008.7,no,Sarah Smith,ETT42YRC,36-45,1,0,cellular_may,1.0
39,0,1,3,0,2,0,0,6,3,552,1,3,2,2,-1.8,93.876,-40.0,0.668,5008.7,yes,Laura Jones,VABYTYY5,36-45,0,1,cellular_may,1.0
52,0,1,6,0,0,0,0,6,3,131,1,3,2,2,-1.8,93.876,-40.0,0.668,5008.7,no,Sarah Hernandez,GYRS2536,46-60,0,1,cellular_may,1.0
29,0,2,6,0,0,0,0,6,3,85,1,999,2,0,-1.8,93.876,-40.0,0.668,5008.7,no,Jane Brown,EYYW0R86,26-35,1,0,cellular_may,1.0
30,0,2,6,0,0,0,0,6,3,113,1,6,1,2,-1.8,93.876,-40.0,0.668,5008.7,no,Alex Jones,24140WI3,26-35,0,1,cellular_may,0.5
30,1,2,5,0,0,0,0,6,3,165,1,999,1,0,-1.8,93.876,-40.0,0.668,5008.7,no,Alex Smith,E9OCH9YM,26-35,1,0,cellular_may,0.5
48,1,1,2,0,2,0,0,6,3,268,1,3,3,2,-1.8,93.876,-40.0,0.668,5008.7,yes,Alex Hernandez,VCBI7EBB,46-60,0,1,cellular_may,1.5
18,8,2,7,0,2,0,1,6,3,421,1,3,1,2,-1.8,93.876,-40.0,0.668,5008.7,yes,Sarah Miller,48AKONU0,18-25,0,1,telephone_may,0.5
18,8,2,7,0,2,0,0,6,3,489,1,6,1,2,-1.8,93.876,-40.0,0.668,5008.7,yes,Chris Hernandez,IOWI0PR4,18-25,0,1,cellular_may,0.5
79,5,1,2,0,0,0,0,6,3,104,1,999,2,0,-1.8,93.876,-40.0,0.668,5008.7,no,Michael Miller,W7EM0TOW,60+,1,0,cellular_may,1.0
79,5,1,2,0,0,0,0,6,3,126,1,999,0,1,-1.8,93.876,-40.0,0.668,5008.7,no,Laura Jones,SHYMGXNC,60+,1,0,cellular_may,0.0
43,9,2,5,0,0,0,0,6,3,164,2,3,2,2,-1.8,93.876,-40.0,0.668,5008.7,yes,Chris Jones,MIKGXY3I,36-45,0,1,cellular_may,0.6666666666666666
52,0,1,6,0,2,0,0,6,3,556,2,999,0,1,-1.8,93.876,-40.0,0.668,5008.7,yes,David Martinez,F6PVQYUL,46-60,1,0,cellular_may,0.0
24,8,2,3,0,2,0,0,6,3,153,2,6,2,2,-1.8,93.876,-40.0,0.668,5008.7,yes,Laura Hernandez,NY2VQSI1,18-25,0,1,cellular_may,0.6666666666666666
52,9,1,6,0,0,2,1,6,3,209,1,2,2,2,-1.8,93.876,-40.0,0.668,5008.7,yes,John Miller,K3VPP85W,46-60,0,1,telephone_may,1.0
19,8,2,2,0,2,0,0,6,3,203,1,999,3,0,-1.8,93.876,-40.0,0.668,5008.7,no,John Garcia,5VZV43L1,18-25,1,0,cellular_may,1.5
29,8,2,3,0,0,0,0,6,3,104,1,7,1,2,-1.8,93.876,-40.0,0.668,5008.7,no,Jane Davis,HOCQZD1Z,26-35,0,1,cellular_may,0.5
51,7,1,3,0,0,0,0,6,3,1267,1,999,1,0,-1.8,93.876,-40.0,0.668,5008.7,yes,Sarah Williams,JGF05FTN,46-60,1,0,cellular_may,0.5
32,8,2,7,0,2,0,0,6,4,188,2,999,0,1,-1.8,93.876,-40.0,0.672,5008.7,yes,Laura Garcia,WVV5J0BJ,26-35,1,0,cellular_may,0.0
37,3,1,6,0,2,0,0,6,4,100,1,999,0,1,-1.8,93.876,-40.0,0.672,5008.7,no,Emily Brown,ACJ8ULQ6,36-45,1,0,cellular_may,0.0
24,8,2,3,0,0,0,0,6,4,389,1,7,2,2,-1.8,93.876,-40.0,0.672,5008.7,yes,Sarah Garcia,CMXUCZUD,18-25,0,1,cellular_may,1.0
